Date, Open, High, Low, Close, Volume
8/15/2011,117.57,119.7,116,119.13,7257502
8/16/2011,117.6,119.78,115.5,116.87,7413468
8/17/2011,117.36,118.75,116.55,117.25,4829031
8/18/2011,112.15,114.5,112.035,113.14,9288922
8/19/2011,111.87,115.3,111.11,111.76,6829229
8/22/2011,114.17,114.49,105.1,106.51,11286560
8/23/2011,106.02,108.8,103.16,106.86,24487160
8/24/2011,106.9,110.74,106.39,110.31,10175160
8/25/2011,114.51,118.1,108.11,109.84,11945910
8/26/2011,108.63,112.58,107.72,111.75,7355623
8/29/2011,113.65,116.54,112.33,116.07,5185049
8/30/2011,115.33,116,113.25,115.18,5301148
8/31/2011,115.4,117.8,114.67,116.22,6488013
9/1/2011,115.55,115.55,111.6,112.16,9857255
9/2/2011,108.58,109.24,105.8,107.06,8381274
9/6/2011,103.67,105.6,103.43,104.56,7752372
9/7/2011,106,108.79,105,108.34,6531641
9/8/2011,107.13,108,104.74,104.79,6513661
9/9/2011,104.38,105.82,102.22,102.25,8615134
9/12/2011,100.79,103,99.78,102.92,8772841
9/13/2011,103.41,105.18,101.5,104.09,7119554
9/14/2011,104.91,105.88,103.53,104.54,6603330
9/15/2011,105.17,108.19,105.1,107.97,6355270
9/16/2011,109.07,109.66,105.91,107.49,7999695
9/19/2011,105.32,105.6,103.25,104.81,5823683
9/20/2011,105,105.27,102.53,102.61,4978943
9/21/2011,102.81,102.83,97.72,97.86,8593203
9/22/2011,95.96,96.03,91.4,93.98,12386180
9/23/2011,92.84,96.52,92.8,95.18,17489150
9/26/2011,96.19,99.73,95,99.14,7043280
9/27/2011,101.2,104.08,98.78,99.55,8583887
9/28/2011,99.98,100.81,96.21,96.32,5676770
9/29/2011,98.65,99.98,97.2,99.87,5950244
9/30/2011,98.28,98.4,94.46,94.55,5784473
10/3/2011,93.74,95.72,89.88,90.08,7746663
10/4/2011,88.32,95.22,84.27,94.58,11991450
10/5/2011,93.87,95.54,90.82,94.29,8455629
10/6/2011,94,98,91.76,97.93,7605565
10/7/2011,98.07,98.07,92.2476,92.69,7637664
10/10/2011,94.92,96.39,93.95,96.14,6125941
10/11/2011,94.56,98.8099,94,96.7,7066666
10/12/2011,98.2,101.13,96.39,99.11,8238099
10/13/2011,97.87,98.02,94.52,96.15,6575646
10/14/2011,96.79,97.84,94.65,96.73,5558917
10/17/2011,95.51,97.8856,95.17,96.9,7227764
10/18/2011,98.19,103.7388,96.55,102.25,16780670
10/19/2011,101.55,104.94,100.32,100.79,9959377
10/20/2011,101.69,102.17,98.28,100.86,7351632
10/21/2011,101.74,103.06,100.59,102.09,5858519
10/24/2011,102.65,104.73,102.58,103.98,5616548
10/25/2011,103.05,103.17,100.08,100.44,5153351
10/26/2011,101.9,106.74,101.36,106.33,11753110
10/27/2011,110.33,117.53,110,116.4,16486369
10/28/2011,114.34,118.07,114,115.86,8249595
10/31/2011,112.79,113.89,109.48,109.55,8076015
11/1/2011,103.49,107.099,102.71,103.54,10230260
11/2/2011,106.45,107.25,104.75,106.13,5604454
11/3/2011,108.03,108.71,102.09,107.68,8295313
11/4/2011,106.33,106.57,103.81,105.04,6078813
11/7/2011,104.95,106.15,103.75,105.57,4698361
11/8/2011,106.41,109.2574,106.2,108.58,6138911
11/9/2011,104.99,105,98.83,99.67,10599380
11/10/2011,101.87,101.94,98.14,99.5,8537181
11/11/2011,100.89,102.2,100.26,101.66,4771466
11/14/2011,100.52,100.61,98.38,99.29,4831299
11/15/2011,98.3,101.02,98.06,99.75,5665831
11/16/2011,98.87,98.99,95.25,95.6,8895081
11/17/2011,95.99,96.44,91.82,92.35,8997220
11/18/2011,92.47,93.39,91.31,91.91,6229700
11/21/2011,90.18,92.29,88.9,91.3,7803710
11/22/2011,90.71,91.8,88.61,89.4,7089812
11/23/2011,88.98,89.28,87.6,87.89,6609267
11/25/2011,88.06,91.44,87.74,88.75,3674913
11/28/2011,92.72,93.75,89.37,90.78,8732268
11/29/2011,90.35,91.29,88.65,88.81,5882647
11/30/2011,92.4,96.01,91.37,95.86,10872950
12/1/2011,94.58,95.62,93.2,94.43,6040334
12/2/2011,95.53,102.42,95.53,97.25,15124570
12/5/2011,99.56,102.19,99.05,99.82,8528897
12/6/2011,99.64,102.1,99,101.16,6406288
12/7/2011,100.27,106.1,99.05,105.13,10623590
12/8/2011,103.68,104.69,99.38,99.92,9221362
12/9/2011,101.12,103.58,100.79,101.45,7016345
12/12/2011,99.34,99.45,97.52,98.03,6134653
12/13/2011,99.19,99.94,93.35,95.04,10114270
12/14/2011,93.78,95.71,92.45,93.25,8376642
12/15/2011,94.74,95.1,91.9,91.9,8163159
12/16/2011,92.71,93.59,89.9,90.1,10053960
12/19/2011,90.62,90.92,86.9,87.7,9545261
12/20/2011,89.82,91.5,88.15,90.98,8613423
12/21/2011,91.04,92.21,89.28,92,6424343
12/22/2011,92.12,94.95,91.79,94.42,8286643
12/23/2011,94.8,95,92.73,93.79,3920619
12/27/2011,93.5,93.84,91.83,91.9,3672898
12/28/2011,91.66,92.44,90.044,90.12,3917941
12/29/2011,90.59,91.4299,90.25,91.01,4290483
12/30/2011,90.53,91.14,90.14,90.43,4185097
1/3/2012,92.97,96.43,92.83,95.36,8646487
1/4/2012,94.73,95.13,93.68,94.74,7407211
1/5/2012,93.95,95.8,92.5,94.58,8131295
1/6/2012,93.8,93.96,92.42,93.42,5940987
1/9/2012,93.49,95.11,92.961,94.69,5018385
1/10/2012,97.36,99.48,97.04,98.33,7684876
