Date, Open, High, Low, Close, Volume
5/13/2011,12.345,12.3661,12.1554,12.1607,326191866
5/16/2011,12.1143,12.1864,11.8786,11.9036,450141420.6
5/17/2011,11.8571,12.005,11.8118,12.005,452786580.5
5/18/2011,12.0168,12.1804,12,12.1382,334773025.6
5/19/2011,12.2171,12.2291,12.0954,12.1618,261165228.8
5/20/2011,12.1271,12.1768,11.965,11.9721,338190733.5
5/23/2011,11.7846,11.9993,11.765,11.9429,382508823.6
5/24/2011,11.9821,11.9964,11.8336,11.8639,322082586.2
5/25/2011,11.9082,12.0914,11.8875,12.0279,294221747.3
5/26/2011,11.9989,12.0318,11.9441,11.9643,222694994.4
5/27/2011,11.9571,12.0582,11.9396,12.0504,203651579.2
5/31/2011,12.1821,12.4225,12.1786,12.4225,417736462
6/1/2011,12.4596,12.5761,12.3089,12.3396,554682496.1
6/2/2011,12.375,12.4279,12.2964,12.3608,338884545.4
6/3/2011,12.2564,12.3332,12.2146,12.2657,313443214.5
6/6/2011,12.3464,12.3946,12.0646,12.0729,461938688.1
6/7/2011,12.0775,12.0793,11.8536,11.8586,529972217.2
6/8/2011,11.8493,11.9571,11.8089,11.8657,333886265.6
6/9/2011,11.9018,11.9168,11.8125,11.8389,275364756.2
6/10/2011,11.8054,11.845,11.6254,11.6393,434117581.3
6/13/2011,11.6857,11.7254,11.6096,11.6643,329656333.8
6/14/2011,11.7857,11.9018,11.7611,11.8729,334567533.6
6/15/2011,11.7768,11.7964,11.6029,11.6696,399407634.8
6/16/2011,11.675,11.7386,11.3689,11.6129,510589218
6/17/2011,11.7496,11.7589,11.4057,11.4379,615490625.5
6/20/2011,11.3341,11.3464,11.0893,11.2614,640645012.5
6/21/2011,11.31,11.6357,11.2571,11.6179,493373978.8
6/22/2011,11.6129,11.7464,11.5136,11.5218,390581783.2
6/23/2011,11.3907,11.8461,11.3614,11.8296,559756935.9
6/24/2011,11.8346,11.8982,11.6104,11.6554,439925341.1
6/27/2011,11.6996,11.925,11.6875,11.8586,339959745.4
6/28/2011,11.9161,12.025,11.9086,11.9736,294299587.3
6/29/2011,12.0014,12.0132,11.8529,11.93,352716264.8
6/30/2011,11.9536,12.0046,11.8871,11.9882,323229466.1
7/1/2011,11.9982,12.2679,11.9357,12.2593,435312901.3
7/5/2011,12.25,12.4939,12.2321,12.4796,355274344.7
7/6/2011,12.4625,12.6464,12.3825,12.5629,444624860.9
7/7/2011,12.6668,12.7857,12.6429,12.7571,399661342.8
7/8/2011,12.6193,12.8571,12.5786,12.8468,489926646.9
7/11/2011,12.7264,12.8489,12.6007,12.6429,442855821
7/12/2011,12.6261,12.7743,12.4507,12.6339,451606660.6
7/13/2011,12.7975,12.8571,12.7279,12.7864,391637943.2
7/14/2011,12.8932,12.9146,12.7264,12.7775,430532741.5
7/15/2011,12.8989,13.0357,12.8275,13.0329,484465219.2
7/18/2011,13.0511,13.3804,13.0457,13.35,572630439.4
7/19/2011,13.5,13.5232,13.3329,13.4589,819145256.8
7/20/2011,14.1471,14.1525,13.7857,13.8179,941326919.5
7/21/2011,13.8196,13.9307,13.7107,13.8318,526516177.4
7/22/2011,13.8686,14.1089,13.8482,14.0464,516727685.8
7/25/2011,13.9411,14.2857,13.915,14.2321,589804266.6
7/26/2011,14.2857,14.4464,14.2743,14.4075,476580167.5
7/27/2011,14.3068,14.38,14.0054,14.0211,659321879.6
7/28/2011,13.9864,14.1782,13.8618,13.9936,594024454.5
7/29/2011,13.8443,14.1125,13.7143,13.9457,632583532.8
8/1/2011,14.2064,14.2679,14.0132,14.1696,612831717.6
8/2/2011,14.2018,14.2107,13.8696,13.8896,639539012.5
8/3/2011,13.9636,14.0554,13.6514,14.0204,732503208.5
8/4/2011,13.9075,13.9757,13.4768,13.4775,871405686.5
8/5/2011,13.5871,13.6964,12.9489,13.3436,1204561264
8/8/2011,12.9175,13.1346,12.6079,12.6146,1143804655
8/9/2011,12.9036,13.3789,12.6786,13.3575,1082582769
8/10/2011,13.2554,13.3804,12.9464,12.9889,878649202.2
8/11/2011,13.2329,13.4089,13.0257,13.3464,741964408.1
8/12/2011,13.5025,13.5586,13.3654,13.4639,528973737.3
8/15/2011,13.5582,13.7489,13.5032,13.6932,460541740.2
8/16/2011,13.6257,13.6918,13.4307,13.5886,498888550.5
8/17/2011,13.6539,13.7329,13.5,13.5871,442059781
8/18/2011,13.2443,13.3089,12.9061,13.0732,851433203.4
8/19/2011,12.9346,13.1071,12.7143,12.7154,775882150.6
8/22/2011,13.0182,13.0314,12.6818,12.73,535304789
8/23/2011,12.8679,13.3443,12.75,13.3429,656834303.8
8/24/2011,13.3382,13.5343,13.2357,13.435,626267545.1
8/25/2011,13.0386,13.4089,13.0357,13.3471,871300350.5
8/26/2011,13.2561,13.7071,13.2429,13.6993,641474932.4
8/29/2011,13.8636,13.9821,13.8571,13.9275,405252662.6
8/30/2011,13.8661,13.9943,13.7932,13.9282,417920982
8/31/2011,13.9489,14.0029,13.6379,13.7439,522755497.5
9/1/2011,13.7793,13.8336,13.5971,13.6082,343722945.2
9/2/2011,13.3836,13.5,13.2796,13.3589,439165981.1
9/6/2011,13.1204,13.5832,13.0886,13.5621,509696550.1
9/7/2011,13.77,13.7714,13.6429,13.7118,350575104.9
9/8/2011,13.6571,13.8789,13.6539,13.7193,416157822.1
9/9/2011,13.7118,13.7857,13.3936,13.4814,565077495.7
9/12/2011,13.3214,13.6029,13.2821,13.5693,467831791.9
9/13/2011,13.6479,13.7932,13.5804,13.7364,440737901
9/14/2011,13.8221,14.0075,13.7771,13.9036,534723257
9/15/2011,13.9796,14.0593,13.925,14.0343,417818222
9/16/2011,14.1264,14.3037,14.1082,14.3036,698488530
9/19/2011,14.1786,14.7582,14.1144,14.7011,823859056.6
9/20/2011,14.8304,15.1021,14.6854,14.7661,775749206.6
9/21/2011,14.9871,15.0568,14.7143,14.7193,605975105.9
9/22/2011,14.3225,14.6364,14.1679,14.3507,968480590.4
9/23/2011,14.2957,14.5264,14.2804,14.4393,546482416.5
9/26/2011,14.2807,14.4279,13.975,14.3989,812875525
9/27/2011,14.5975,14.6161,14.2164,14.2593,632497600.8
9/28/2011,14.2925,14.4193,14.1611,14.1789,429852621.5
9/29/2011,14.3543,14.3646,13.7932,13.9489,651364532
9/30/2011,13.8257,13.8889,13.6136,13.6186,548236868.4
10/3/2011,13.5846,13.6657,13.3275,13.3786,669075931.2
10/4/2011,13.3775,13.6357,12.6514,13.3036,1233675467
10/5/2011,13.1379,13.565,12.8679,13.5089,786469258.2
10/6/2011,13.3332,13.7421,13.2787,13.4775,812580153.1
10/7/2011,13.4207,13.4907,13.1603,13.2071,535616737
10/10/2011,13.5389,13.8861,13.5075,13.8861,442513101
10/11/2011,14.0204,14.3993,13.9821,14.2961,605681974
10/12/2011,14.5479,14.6161,14.2907,14.3639,622284013.2
10/13/2011,14.4636,14.5868,14.3875,14.5868,426183221.7
10/14/2011,14.8868,15.0714,14.8311,15.0714,573366923.3
10/17/2011,15.0621,15.2393,14.855,14.9996,686042782.5
10/18/2011,15.0629,15.1717,14.8568,15.08,881600402.1
10/19/2011,14.3339,14.5864,14.2071,14.2364,1103992381
10/20/2011,14.2857,14.2982,14.0789,14.1182,549529068.4
10/21/2011,14.2179,14.255,13.9554,14.0311,621242161.3
10/24/2011,14.1493,14.5179,14.1214,14.4918,502356070.4
10/25/2011,14.4654,14.5196,14.1921,14.2061,430600781.5
10/26/2011,14.3486,14.3768,14.0411,14.3071,456300020.4
10/27/2011,14.5557,14.6071,14.3532,14.4532,494853218.7
10/28/2011,14.3929,14.5125,14.3754,14.4625,322838894.1
10/31/2011,14.3721,14.6189,14.3232,14.4564,385625223.4
11/1/2011,14.1932,14.2679,14.0436,14.1611,531787457.1
11/2/2011,14.2889,14.3014,14.1111,14.1932,328254625.9
11/3/2011,14.2525,14.4071,14.12,14.3954,441524421
11/4/2011,14.3582,14.4086,14.2557,14.2943,302228067
11/7/2011,14.2825,14.2857,14.1475,14.2761,270274356.4
11/8/2011,14.3646,14.5714,14.3414,14.5082,400439462.8
11/9/2011,14.1775,14.3175,14.0796,14.1171,558683696
11/10/2011,14.1796,14.1861,13.6482,13.7579,744981156
11/11/2011,13.8075,13.8821,13.5807,13.7364,653784011.9
11/14/2011,13.6971,13.7589,13.5071,13.545,433061981.4
11/15/2011,13.6,13.9107,13.5518,13.8868,430979341.5
11/16/2011,13.9018,13.9693,13.7257,13.7418,349208173
11/17/2011,13.7136,13.735,13.4107,13.4789,480120459.4
11/18/2011,13.5329,13.5711,13.3886,13.3907,372075156
11/21/2011,13.2286,13.2743,13.0682,13.1789,448202420.7
11/22/2011,13.2507,13.4975,13.2479,13.4468,409297262.4
11/23/2011,13.3754,13.4229,13.1029,13.1068,428641901.6
11/25/2011,13.1579,13.2554,12.9757,12.9846,254759193
11/28/2011,13.2982,13.4543,13.2261,13.4329,346643373.1
11/29/2011,13.4229,13.5296,13.2214,13.3286,376031303.8
11/30/2011,13.6175,13.6527,13.5107,13.65,406066902.5
12/1/2011,13.6621,13.8929,13.5982,13.8546,387179223.4
12/2/2011,13.9225,14.0582,13.8779,13.9179,379273143.7
12/5/2011,14.0532,14.1575,13.9424,14.0361,357368492.6
12/6/2011,14.0182,14.0939,13.9064,13.9625,283804067.8
12/7/2011,13.9261,13.9621,13.8129,13.8961,304999786.9
12/8/2011,13.9804,14.125,13.9368,13.9521,376356103.8
12/9/2011,14.0304,14.0729,13.9654,14.0579,297143267.2
12/12/2011,13.9886,14.0679,13.9089,13.9943,301065507.1
12/13/2011,14.0357,14.1214,13.825,13.8861,339136825.4
12/14/2011,13.8107,13.835,13.4886,13.5782,407154702.5
12/15/2011,13.6904,13.705,13.5111,13.5336,256448489
12/16/2011,13.5843,13.7196,13.5561,13.6079,421577501.9
12/19/2011,13.6596,13.7446,13.5886,13.6504,235527645.9
12/20/2011,13.8486,14.1464,13.8307,14.1411,337402785.5
12/21/2011,14.1675,14.1893,14.0004,14.1588,262946700.7
12/22/2011,14.1786,14.2546,14.1464,14.2339,202356439.3
12/23/2011,14.2746,14.4139,14.2677,14.4046,269607844.4
12/27/2011,14.3964,14.6104,14.3936,14.5189,265234440.6
12/28/2011,14.5318,14.5804,14.3336,14.38,228856898.2
12/29/2011,14.4071,14.4875,14.3039,14.4686,216156154.7
12/30/2011,14.4111,14.51,14.4104,14.4643,179774832.3
1/3/2012,14.6214,14.7321,14.6071,14.6868,302258867
1/4/2012,14.6429,14.81,14.6171,14.7657,260244420.8
1/5/2012,14.8196,14.9482,14.7382,14.9296,271267208.3
1/6/2012,14.9918,15.0982,14.9721,15.0857,318385774.3
1/9/2012,15.1964,15.2768,15.0482,15.0618,394023263.1
1/10/2012,15.2111,15.2143,15.0536,15.1157,258327036.9
1/11/2012,15.0957,15.1018,14.9754,15.0911,215192226.7
1/12/2012,15.0814,15.1036,14.9554,15.0496,212723634.9
1/13/2012,14.9893,15.0161,14.9521,14.9932,226158986.3
1/17/2012,15.15,15.2139,15.1057,15.1679,242896209.6
1/18/2012,15.2486,15.3382,15.225,15.3254,276791020.1
1/19/2012,15.3625,15.406,15.2325,15.2768,261737800.7
1/20/2012,15.2675,15.2679,14.9911,15.0107,413969062.2
1/23/2012,15.0954,15.3018,15.0821,15.2646,306061826.8
1/24/2012,15.1821,15.1821,14.9839,15.0146,547637164.5
1/25/2012,16.23,16.2304,15.8475,15.9521,958263222.8
1/26/2012,16.0129,16.0282,15.8264,15.8796,324230746.1
1/27/2012,15.8693,16.0171,15.8489,15.9743,299886427.1
1/30/2012,15.9182,16.2107,15.9068,16.1789,379328275.7
1/31/2012,16.2711,16.3657,16.1811,16.3029,391912063.1
2/1/2012,16.3718,16.3925,16.2696,16.2925,270042236.4
2/2/2012,16.2821,16.3275,16.2136,16.2543,186794180
2/3/2012,16.3321,16.4286,16.27,16.4171,286868107.7
2/6/2012,16.3707,16.6064,16.3643,16.5704,249682373.3
2/7/2012,16.6161,16.7768,16.5922,16.7439,316221066.4
2/8/2012,16.8036,17.0282,16.775,17.0243,407877102.5
2/9/2012,17.17,17.7411,17.1629,17.6132,884214482
2/10/2012,17.5343,17.7721,17.4482,17.6221,631300012.9
2/13/2012,17.8404,17.9939,17.7532,17.95,517206457.8
2/14/2012,18.0236,18.1986,17.9286,18.195,461931940.1
2/15/2012,18.3664,18.7961,17.7461,17.7739,1506112067
2/16/2012,17.5536,18.0318,17.3796,17.9361,944549775.4
2/17/2012,17.9682,18.1346,17.8679,17.9329,535788685
2/21/2012,18.1029,18.3875,18.0043,18.3875,605585682
2/22/2012,18.3243,18.4104,18.1811,18.3229,483295071.2
2/23/2012,18.3957,18.4939,18.1964,18.4425,568025307.6
2/24/2012,18.5596,18.675,18.5229,18.6575,415279742.1
2/27/2012,18.6182,18.875,18.4386,18.7771,547581164.5
2/28/2012,18.8557,19.1218,18.7804,19.1218,600385774.2
2/29/2012,19.3414,19.5575,19.1321,19.3729,952001275.1
3/1/2012,19.5775,19.5789,19.2418,19.4454,683252638.6
3/2/2012,19.4371,19.5286,19.3757,19.4707,431710421.4
3/5/2012,19.4793,19.5529,18.7857,19.0414,809120725.2
3/6/2012,18.7021,19.0604,18.4365,18.9379,810238485.2
3/7/2012,19.1714,19.2064,18.6893,18.9532,798518245.7
3/8/2012,19.0961,19.3925,19.0043,19.3568,516442925.8
3/9/2012,19.4361,19.5621,19.3968,19.4704,418899022
3/12/2012,19.6065,19.7143,19.5357,19.7143,407280142.5
3/13/2012,19.9121,20.2921,19.8482,20.2893,690850690.3
